CellID,CellStage,CellLabel,CellProtocol
x1_S3c_b1.bcGUFG,3.0,repl,x1
x1_S3c_b1.bcDSHH,3.0,pdx1,x1
x1_S3c_b1.bcCTNH,3.0,repl,x1
x1_S3c_b1.bcHJIE,3.0,repl,x1
x1_S3c_b1.bcATAN,3.0,repl,x1
x1_S3c_b1.bcEDSM,3.0,pdx1,x1
x1_S3c_b1.bcGITV,3.0,pdx1,x1
x1_S3c_b1.bcARKW,3.0,pdx1,x1
x1_S3c_b1.bcFTTH,3.0,pdx1,x1
x1_S3c_b1.bcDZEG,3.0,pdx1,x1
x1_S3c_b1.bcHFGX,3.0,pdx1,x1
x1_S3c_b1.bcGSCS,3.0,repl,x1
x1_S3c_b1.bcGLBE,3.0,repl,x1
x1_S3c_b1.bcEFZV,3.0,pdx1,x1
x1_S3c_b1.bcHDXW,3.0,repl,x1
x1_S3c_b1.bcASOF,3.0,repl,x1
x1_S3c_b1.bcDKYR,3.0,repl,x1
x1_S3c_b1.bcIFFT,3.0,pdx1,x1
x1_S3c_b1.bcBLSR,3.0,pdx1,x1
x1_S3c_b1.bcIIRQ,3.0,pdx1,x1
x1_S3c_b1.bcCDEE,3.0,repl,x1
x1_S3c_b1.bcCDVL,3.0,pdx1,x1
x1_S3c_b1.bcHXRH,3.0,pdx1,x1
x1_S3c_b1.bcGQKM,3.0,pdx1,x1
x1_S3c_b1.bcDZAV,3.0,repl,x1
x1_S3c_b1.bcGMJF,3.0,pdx1,x1
x1_S3c_b1.bcFACH,3.0,repl,x1
x1_S3c_b1.bcHHEB,3.0,repl,x1
x1_S3c_b1.bcEYPA,3.0,pdx1,x1
x1_S3c_b1.bcHOMF,3.0,pdx1,x1
x1_S3c_b1.bcEIAY,3.0,repl,x1
x1_S3c_b1.bcFTLS,3.0,pdx1,x1
x1_S3c_b1.bcCOXG,3.0,repl,x1
x1_S3c_b1.bcBZKI,3.0,repl,x1
x1_S3c_b1.bcIHHV,3.0,pdx1,x1
x1_S3c_b1.bcFHPO,3.0,pdx1,x1
x1_S3c_b1.bcFGKH,3.0,pdx1,x1
x1_S3c_b1.bcHEEC,3.0,pdx1,x1
x1_S3c_b1.bcGANB,3.0,repl,x1
x1_S3c_b1.bcEULG,3.0,repl,x1
x1_S3c_b1.bcHTXX,3.0,repl,x1
x1_S3c_b1.bcCWCQ,3.0,repl,x1
x1_S3c_b1.bcHNDL,3.0,repl,x1
x1_S3c_b1.bcETIR,3.0,repl,x1
x1_S3c_b1.bcBCXV,3.0,pdx1,x1
x1_S3c_b1.bcHYCR,3.0,pdx1,x1
x1_S3c_b1.bcFHPW,3.0,repl,x1
x1_S3c_b1.bcHLMZ,3.0,pdx1,x1
x1_S3c_b1.bcIGLP,3.0,repl,x1
x1_S3c_b1.bcHSSD,3.0,repl,x1
x1_S3c_b1.bcFAPY,3.0,repl,x1
x1_S3c_b1.bcFXKW,3.0,repl,x1
x1_S3c_b1.bcAMLI,3.0,pdx1,x1
x1_S3c_b1.bcCSAF,3.0,pdx1,x1
x1_S3c_b1.bcGTJU,3.0,pdx1,x1
x1_S3c_b1.bcIECO,3.0,pdx1,x1
x1_S3c_b1.bcEEER,3.0,pdx1,x1
x1_S3c_b1.bcCERV,3.0,pdx1,x1
x1_S3c_b1.bcGDXH,3.0,pdx1,x1
x1_S3c_b1.bcGUTQ,3.0,pdx1,x1
x1_S3c_b1.bcCEUW,3.0,pdx1,x1
x1_S3c_b1.bcHLZB,3.0,pdx1,x1
x1_S3c_b1.bcHZQN,3.0,repl,x1
x1_S3c_b1.bcFXWC,3.0,repl,x1
x1_S3c_b1.bcETJR,3.0,pdx1,x1
x1_S3c_b1.bcCBIX,3.0,repl,x1
x1_S3c_b1.bcDHFJ,3.0,repl,x1
x1_S3c_b1.bcHZXU,3.0,pdx1,x1
x1_S3c_b1.bcIDQX,3.0,pdx1,x1
x1_S3c_b1.bcHKJS,3.0,pdx1,x1
x1_S3c_b1.bcFLOX,3.0,pdx1,x1
x1_S3c_b1.bcHCGH,3.0,pdx1,x1
x1_S3c_b1.bcHTMF,3.0,repl,x1
x1_S3c_b1.bcDXXP,3.0,repl,x1
x1_S3c_b1.bcCTCV,3.0,repl,x1
x1_S3c_b1.bcFXGU,3.0,pdx1,x1
x1_S3c_b1.bcFSQB,3.0,repl,x1
x1_S3c_b1.bcDNNX,3.0,pdx1,x1
x1_S3c_b1.bcBAGR,3.0,pdx1,x1
x1_S3c_b1.bcIFJK,3.0,pdx1,x1
x1_S3c_b1.bcDAFI,3.0,repl,x1
x1_S3c_b1.bcGJUZ,3.0,pdx1,x1
x1_S3c_b1.bcCYXC,3.0,pdx1,x1
x1_S3c_b1.bcHYVZ,3.0,pdx1,x1
x1_S3c_b1.bcDANK,3.0,pdx1,x1
x1_S3c_b1.bcHFFU,3.0,pdx1,x1
x1_S3c_b1.bcGJOZ,3.0,pdx1,x1
x1_S3c_b1.bcAPPX,3.0,pdx1,x1
x1_S3c_b1.bcCOIH,3.0,pdx1,x1
x1_S3c_b1.bcICZT,3.0,pdx1,x1
x1_S3c_b1.bcHXHX,3.0,pdx1,x1
x1_S3c_b1.bcFRVF,3.0,pdx1,x1
x1_S3c_b1.bcFOAE,3.0,pdx1,x1
x1_S3c_b1.bcHTTB,3.0,repl,x1
x1_S3c_b1.bcCIEN,3.0,repl,x1
x1_S3c_b1.bcGWDW,3.0,pdx1,x1
x1_S3c_b1.bcCNJG,3.0,repl,x1
x1_S3c_b1.bcGNDI,3.0,pdx1,x1
x1_S3c_b1.bcGDMB,3.0,pdx1,x1
x1_S3c_b1.bcBLQD,3.0,pdx1,x1
x1_S3c_b1.bcGYRE,3.0,pdx1,x1
x1_S3c_b1.bcHKUW,3.0,repl,x1
x1_S3c_b1.bcDDPP,3.0,pdx1,x1
x1_S3c_b1.bcGUDZ,3.0,pdx1,x1
x1_S3c_b1.bcDMFM,3.0,repl,x1
x1_S3c_b1.bcDNOV,3.0,pdx1,x1
x1_S3c_b1.bcDARV,3.0,pdx1,x1
x1_S3c_b1.bcCXXO,3.0,repl,x1
x1_S3c_b1.bcADQE,3.0,pdx1,x1
x1_S3c_b1.bcBXVS,3.0,pdx1,x1
x1_S3c_b1.bcDCPN,3.0,repl,x1
x1_S3c_b1.bcANNV,3.0,pdx1,x1
x1_S3c_b1.bcEKVD,3.0,repl,x1
x1_S3c_b1.bcBIMP,3.0,pdx1,x1
x1_S3c_b1.bcFWDV,3.0,pdx1,x1
x1_S3c_b1.bcFWLC,3.0,repl,x1
x1_S3c_b1.bcCUHP,3.0,pdx1,x1
x1_S3c_b1.bcEJCL,3.0,repl,x1
x1_S3c_b1.bcGQEF,3.0,pdx1,x1
x1_S3c_b1.bcFXTK,3.0,repl,x1
x1_S3c_b1.bcIEZD,3.0,pdx1,x1
x1_S3c_b1.bcBADX,3.0,pdx1,x1
x1_S3c_b1.bcFCUU,3.0,pdx1,x1
x1_S3c_b1.bcFSHR,3.0,repl,x1
x1_S3c_b1.bcDADE,3.0,pdx1,x1
x1_S3c_b1.bcDJIL,3.0,pdx1,x1
x1_S3c_b1.bcGSZY,3.0,pdx1,x1
x1_S3c_b1.bcCSJO,3.0,repl,x1
x1_S3c_b1.bcCRFU,3.0,pdx1,x1
x1_S3c_b1.bcDKPU,3.0,repl,x1
x1_S3c_b1.bcFRZJ,3.0,pdx1,x1
x1_S3c_b1.bcEFMP,3.0,pdx1,x1
x1_S3c_b1.bcHCKC,3.0,pdx1,x1
x1_S3c_b1.bcGEPS,3.0,pdx1,x1
x1_S3c_b1.bcFGIY,3.0,pdx1,x1
x1_S3c_b1.bcCXVC,3.0,repl,x1
x1_S3c_b1.bcEPJI,3.0,pdx1,x1
x1_S3c_b1.bcFREM,3.0,pdx1,x1
x1_S3c_b1.bcCVUI,3.0,pdx1,x1
x1_S3c_b1.bcCVTK,3.0,pdx1,x1
x1_S3c_b1.bcHXHG,3.0,pdx1,x1
x1_S3c_b1.bcFORY,3.0,pdx1,x1
x1_S3c_b1.bcDTMP,3.0,pdx1,x1
x1_S3c_b1.bcGETE,3.0,pdx1,x1
x1_S3c_b1.bcDHHH,3.0,pdx1,x1
x1_S3c_b1.bcDTGY,3.0,repl,x1
x1_S3c_b1.bcGNGL,3.0,pdx1,x1
x1_S3c_b1.bcHFDH,3.0,pdx1,x1
x1_S3c_b1.bcDHFH,3.0,pdx1,x1
x1_S3c_b1.bcCKTQ,3.0,pdx1,x1
x1_S3c_b1.bcEETK,3.0,pdx1,x1
x1_S3c_b1.bcDSXU,3.0,pdx1,x1
x1_S3c_b1.bcBDVU,3.0,repl,x1
x1_S3c_b1.bcAPJM,3.0,pdx1,x1
x1_S3c_b1.bcFDAO,3.0,pdx1,x1
x1_S3c_b1.bcCEPU,3.0,pdx1,x1
x1_S3c_b1.bcHYTM,3.0,pdx1,x1
x1_S3c_b1.bcHTNO,3.0,repl,x1
x1_S3c_b1.bcEWSM,3.0,pdx1,x1
x1_S3c_b1.bcCHLI,3.0,pdx1,x1
x1_S3c_b1.bcGFGA,3.0,pdx1,x1
x1_S3c_b1.bcHZFF,3.0,pdx1,x1
x1_S3c_b1.bcALFL,3.0,pdx1,x1
x1_S3c_b1.bcFBVS,3.0,pdx1,x1
x1_S3c_b1.bcFQLD,3.0,repl,x1
x1_S3c_b1.bcCMQV,3.0,pdx1,x1
x1_S3c_b1.bcBLDS,3.0,pdx1,x1
x1_S3c_b1.bcFNQI,3.0,pdx1,x1
x1_S3c_b1.bcEHCW,3.0,repl,x1
x1_S3c_b1.bcEDMC,3.0,repl,x1
x1_S3c_b1.bcHKZM,3.0,pdx1,x1
x1_S3c_b1.bcEIAJ,3.0,pdx1,x1
x1_S3c_b1.bcFLOU,3.0,pdx1,x1
x1_S3c_b1.bcGRER,3.0,pdx1,x1
x1_S3c_b1.bcGOPS,3.0,repl,x1
x1_S3c_b1.bcIHVI,3.0,pdx1,x1
x1_S3c_b1.bcBSWH,3.0,pdx1,x1
x1_S3c_b1.bcBLVH,3.0,pdx1,x1
x1_S3c_b1.bcBEVP,3.0,repl,x1
x1_S3c_b1.bcGORW,3.0,pdx1,x1
x1_S3c_b1.bcEKBO,3.0,pdx1,x1
x1_S3c_b1.bcAJXQ,3.0,pdx1,x1
x1_S3c_b1.bcGLAY,3.0,pdx1,x1
x1_S3c_b1.bcDKND,3.0,pdx1,x1
x1_S3c_b1.bcBOVC,3.0,pdx1,x1
x1_S3c_b1.bcCDLI,3.0,repl,x1
x1_S3c_b1.bcDJQQ,3.0,pdx1,x1
x1_S3c_b1.bcEVWV,3.0,pdx1,x1
x1_S3c_b1.bcAKQO,3.0,pdx1,x1
x1_S3c_b1.bcFCTP,3.0,pdx1,x1
x1_S3c_b1.bcDIJL,3.0,pdx1,x1
x1_S3c_b1.bcHABG,3.0,repl,x1
x1_S3c_b1.bcDNLE,3.0,repl,x1
x1_S3c_b1.bcEOVZ,3.0,pdx1,x1
x1_S3c_b1.bcGZRH,3.0,pdx1,x1
x1_S3c_b1.bcDXJC,3.0,pdx1,x1
x1_S3c_b1.bcGQPJ,3.0,repl,x1
x1_S3c_b1.bcBZCR,3.0,pdx1,x1
x1_S3c_b1.bcAOGY,3.0,pdx1,x1
x1_S3c_b1.bcAULL,3.0,repl,x1
x1_S3c_b1.bcIHDS,3.0,pdx1,x1
x1_S3c_b1.bcEXQM,3.0,pdx1,x1
x1_S3c_b1.bcGUNN,3.0,repl,x1
x1_S3c_b1.bcHLQX,3.0,pdx1,x1
x1_S3c_b1.bcAIWX,3.0,pdx1,x1
x1_S3c_b1.bcCNZZ,3.0,pdx1,x1
x1_S3c_b1.bcHEIS,3.0,repl,x1
x1_S3c_b1.bcCOAQ,3.0,repl,x1
x1_S3c_b1.bcAWTI,3.0,pdx1,x1
x1_S3c_b1.bcHHWZ,3.0,pdx1,x1
x1_S3c_b1.bcDEGY,3.0,pdx1,x1
x1_S3c_b1.bcGWDI,3.0,pdx1,x1
x1_S3c_b1.bcHOZL,3.0,pdx1,x1
x1_S3c_b1.bcCIZK,3.0,repl,x1
x1_S3c_b1.bcGLYN,3.0,repl,x1
x1_S3c_b1.bcGYJC,3.0,pdx1,x1
x1_S3c_b1.bcIEZS,3.0,repl,x1
x1_S3c_b1.bcDUJJ,3.0,repl,x1
x1_S3c_b1.bcCTRU,3.0,repl,x1
x1_S3c_b1.bcEUSX,3.0,pdx1,x1
x1_S3c_b1.bcHJYC,3.0,pdx1,x1
x1_S3c_b1.bcHHWH,3.0,repl,x1
x1_S3c_b1.bcHGXZ,3.0,pdx1,x1
x1_S3c_b1.bcDMBV,3.0,pdx1,x1
x1_S3c_b1.bcFVTE,3.0,pdx1,x1
x1_S3c_b1.bcADGX,3.0,pdx1,x1
x1_S3c_b1.bcFHAV,3.0,pdx1,x1
x1_S3c_b1.bcDSHS,3.0,pdx1,x1
x1_S3c_b1.bcCBRA,3.0,pdx1,x1
x1_S3c_b1.bcHVLH,3.0,repl,x1
x1_S3c_b1.bcEZIT,3.0,repl,x1
x1_S3c_b1.bcATTA,3.0,repl,x1
x1_S3c_b1.bcHUEO,3.0,pdx1,x1
x1_S3c_b1.bcGICQ,3.0,repl,x1
x1_S3c_b1.bcEUBT,3.0,repl,x1
x1_S3c_b1.bcGPOH,3.0,pdx1,x1
x1_S3c_b1.bcGAUL,3.0,pdx1,x1
x1_S3c_b1.bcASZO,3.0,pdx1,x1
x1_S3c_b1.bcHJBD,3.0,repl,x1
x1_S3c_b1.bcGZIS,3.0,pdx1,x1
x1_S3c_b1.bcEDRP,3.0,pdx1,x1
x1_S3c_b1.bcHVVV,3.0,pdx1,x1
x1_S3c_b1.bcAQBR,3.0,repl,x1
x1_S3c_b1.bcGGPB,3.0,pdx1,x1
x1_S3c_b1.bcHWYH,3.0,pdx1,x1
x1_S3c_b1.bcGFTA,3.0,pdx1,x1
x1_S3c_b1.bcDOLY,3.0,pdx1,x1
x1_S3c_b1.bcBXOB,3.0,pdx1,x1
x1_S3c_b1.bcHEVH,3.0,pdx1,x1
x1_S3c_b1.bcDFGL,3.0,pdx1,x1
x1_S3c_b1.bcICJH,3.0,pdx1,x1
x1_S3c_b1.bcHVRX,3.0,repl,x1
x1_S3c_b1.bcDASY,3.0,repl,x1
x1_S3c_b1.bcFGGJ,3.0,repl,x1
x1_S3c_b1.bcFBHL,3.0,pdx1,x1
x1_S3c_b1.bcDSWM,3.0,pdx1,x1
x1_S3c_b1.bcHOZA,3.0,pdx1,x1
x1_S3c_b1.bcBPYF,3.0,pdx1,x1
x1_S3c_b1.bcGRUW,3.0,pdx1,x1
x1_S3c_b1.bcHEFX,3.0,repl,x1
x1_S3c_b1.bcGRKJ,3.0,pdx1,x1
x1_S3c_b1.bcHHFR,3.0,pdx1,x1
x1_S3c_b1.bcBNQQ,3.0,repl,x1
x1_S3c_b1.bcGDJI,3.0,pdx1,x1
x1_S3c_b1.bcFIXY,3.0,pdx1,x1
x1_S3c_b1.bcIIYV,3.0,pdx1,x1
x1_S3c_b1.bcIAVA,3.0,repl,x1
x1_S3c_b1.bcFBPX,3.0,pdx1,x1
x1_S3c_b1.bcCCZC,3.0,pdx1,x1
x1_S3c_b1.bcEBYW,3.0,pdx1,x1
x1_S3c_b1.bcHQNO,3.0,pdx1,x1
x1_S3c_b1.bcHFTN,3.0,repl,x1
x1_S3c_b1.bcHEOX,3.0,pdx1,x1
x1_S3c_b1.bcABWW,3.0,pdx1,x1
x1_S3c_b1.bcAPIY,3.0,pdx1,x1
x1_S3c_b1.bcGJVE,3.0,pdx1,x1
x1_S3c_b1.bcCEXE,3.0,pdx1,x1
x1_S3c_b1.bcICZN,3.0,pdx1,x1
x1_S3c_b1.bcBBIM,3.0,repl,x1
x1_S3c_b1.bcCZNU,3.0,repl,x1
x1_S3c_b1.bcCDWW,3.0,pdx1,x1
x1_S3c_b1.bcASLS,3.0,pdx1,x1
x1_S3c_b1.bcHTMN,3.0,pdx1,x1
x1_S3c_b1.bcGZSX,3.0,repl,x1
x1_S3c_b1.bcEECU,3.0,pdx1,x1
x1_S3c_b1.bcALKP,3.0,repl,x1
x1_S3c_b1.bcETYB,3.0,pdx1,x1
x1_S3c_b1.bcBYFD,3.0,pdx1,x1
x1_S3c_b1.bcBEWX,3.0,repl,x1
x1_S3c_b1.bcGONQ,3.0,pdx1,x1
x1_S3c_b1.bcESKM,3.0,repl,x1
x1_S3c_b1.bcBWLB,3.0,pdx1,x1
x1_S3c_b1.bcCTTO,3.0,pdx1,x1
x1_S3c_b1.bcCQWO,3.0,repl,x1
x1_S3c_b1.bcHRJW,3.0,pdx1,x1
x1_S3c_b1.bcGRGB,3.0,repl,x1
x1_S3c_b1.bcDGXS,3.0,repl,x1
x1_S3c_b1.bcHQLS,3.0,pdx1,x1
x1_S3c_b1.bcAWOT,3.0,repl,x1
x1_S3c_b1.bcCNUB,3.0,pdx1,x1
x1_S3c_b1.bcDNWV,3.0,pdx1,x1
x1_S3c_b1.bcDHMI,3.0,pdx1,x1
x1_S3c_b1.bcEYVZ,3.0,pdx1,x1
x1_S3c_b1.bcFWYH,3.0,pdx1,x1
x1_S3c_b1.bcAVNP,3.0,repl,x1
x1_S3c_b1.bcDNVW,3.0,pdx1,x1
x1_S3c_b1.bcHHZX,3.0,repl,x1
x1_S3c_b1.bcDBVM,3.0,pdx1,x1
x1_S3c_b1.bcEYCH,3.0,repl,x1
x1_S3c_b1.bcBHHW,3.0,pdx1,x1
x1_S3c_b1.bcEUGL,3.0,pdx1,x1
x1_S3c_b1.bcHNNB,3.0,pdx1,x1
x1_S3c_b1.bcGHPX,3.0,pdx1,x1
x1_S3c_b1.bcHNOZ,3.0,repl,x1
x1_S3c_b1.bcDNBM,3.0,pdx1,x1
x1_S3c_b1.bcAPTM,3.0,pdx1,x1
x1_S3c_b1.bcBZXG,3.0,repl,x1
x1_S3c_b1.bcHEZZ,3.0,repl,x1
x1_S3c_b1.bcCLFH,3.0,pdx1,x1
x1_S3c_b1.bcAKGX,3.0,repl,x1
x1_S3c_b1.bcHILN,3.0,repl,x1
x1_S3c_b1.bcGCBT,3.0,pdx1,x1
x1_S3c_b1.bcDTZH,3.0,pdx1,x1
x1_S3c_b1.bcCPEH,3.0,pdx1,x1
x1_S3c_b1.bcDEXP,3.0,pdx1,x1
x1_S3c_b1.bcFYIY,3.0,pdx1,x1
x1_S3c_b1.bcHURC,3.0,pdx1,x1
x1_S3c_b1.bcDTED,3.0,pdx1,x1
x1_S3c_b1.bcGWDC,3.0,pdx1,x1
x1_S3c_b1.bcHYSF,3.0,pdx1,x1
x1_S3c_b1.bcDJYH,3.0,pdx1,x1
x1_S3c_b1.bcEMPY,3.0,repl,x1
x1_S3c_b1.bcBTZC,3.0,pdx1,x1
x1_S3c_b1.bcESRN,3.0,repl,x1
x1_S3c_b1.bcASLY,3.0,repl,x1
x1_S3c_b1.bcASYB,3.0,pdx1,x1
x1_S3c_b1.bcHNVK,3.0,pdx1,x1
x1_S3c_b1.bcGKFN,3.0,pdx1,x1
x1_S3c_b1.bcEYQP,3.0,pdx1,x1
x1_S3c_b1.bcESTY,3.0,pdx1,x1
x1_S3c_b1.bcDFDW,3.0,pdx1,x1
x1_S3c_b1.bcELGK,3.0,pdx1,x1
x1_S3c_b1.bcHYCI,3.0,pdx1,x1
x1_S3c_b1.bcCKGP,3.0,pdx1,x1
x1_S3c_b1.bcHKEH,3.0,pdx1,x1
x1_S3c_b1.bcBKNQ,3.0,repl,x1
x1_S3c_b1.bcEWUD,3.0,pdx1,x1
x1_S3c_b1.bcGULJ,3.0,pdx1,x1
x1_S3c_b1.bcIDBW,3.0,pdx1,x1
x1_S3c_b1.bcEPZQ,3.0,pdx1,x1
x1_S3c_b1.bcCZVI,3.0,pdx1,x1
x1_S3c_b1.bcHCFD,3.0,pdx1,x1
x1_S3c_b1.bcGKOM,3.0,repl,x1
x1_S3c_b1.bcBFBU,3.0,pdx1,x1
x1_S3c_b1.bcATVF,3.0,pdx1,x1
x1_S3c_b1.bcDKQT,3.0,pdx1,x1
x1_S3c_b1.bcBQNR,3.0,pdx1,x1
x1_S3c_b1.bcASCP,3.0,pdx1,x1
x1_S3c_b1.bcFQHC,3.0,pdx1,x1
x1_S3c_b1.bcGUYL,3.0,repl,x1
x1_S3c_b1.bcHMFY,3.0,pdx1,x1
x1_S3c_b1.bcDXHE,3.0,pdx1,x1
x1_S3c_b1.bcAJPG,3.0,pdx1,x1
x1_S3c_b1.bcFVBJ,3.0,pdx1,x1
x1_S3c_b1.bcDMHD,3.0,pdx1,x1
x1_S3c_b1.bcBOZO,3.0,pdx1,x1
x1_S3c_b1.bcATID,3.0,pdx1,x1
x1_S3c_b1.bcBMAC,3.0,pdx1,x1
x1_S3c_b1.bcEQNI,3.0,pdx1,x1
x1_S3c_b1.bcHDHC,3.0,pdx1,x1
x1_S3c_b1.bcFZLO,3.0,pdx1,x1
x1_S3c_b1.bcGHKH,3.0,pdx1,x1
x1_S3c_b1.bcFQSY,3.0,pdx1,x1
x1_S3c_b1.bcBYXK,3.0,pdx1,x1
x1_S3c_b1.bcETZN,3.0,pdx1,x1
x1_S3c_b1.bcFLFV,3.0,repl,x1
x1_S3c_b1.bcIHFN,3.0,pdx1,x1
x1_S3c_b1.bcBFTF,3.0,pdx1,x1
x1_S3c_b1.bcEVGQ,3.0,pdx1,x1
x1_S3c_b1.bcGKMY,3.0,pdx1,x1
x1_S3c_b1.bcGVFJ,3.0,pdx1,x1
x1_S3c_b1.bcHNGE,3.0,pdx1,x1
x1_S3c_b1.bcHIUY,3.0,pdx1,x1
x1_S3c_b1.bcDAPU,3.0,pdx1,x1
x1_S3c_b1.bcHSWP,3.0,repl,x1
x1_S3c_b1.bcHZKR,3.0,pdx1,x1
x1_S3c_b1.bcCGIA,3.0,repl,x1
x1_S3c_b1.bcDMSD,3.0,pdx1,x1
x1_S3c_b1.bcFJKS,3.0,pdx1,x1
x1_S3c_b1.bcEQXR,3.0,repl,x1
x1_S3c_b1.bcHNOS,3.0,pdx1,x1
x1_S3c_b1.bcCFXY,3.0,pdx1,x1
x1_S3c_b1.bcEZJD,3.0,pdx1,x1
x1_S3c_b1.bcHBGK,3.0,pdx1,x1
x1_S3c_b1.bcIESO,3.0,pdx1,x1
x1_S3c_b1.bcEYZS,3.0,repl,x1
x1_S3c_b1.bcEYLR,3.0,repl,x1
x1_S3c_b1.bcCSWS,3.0,pdx1,x1
x1_S3c_b1.bcFOQF,3.0,pdx1,x1
x1_S3c_b1.bcIHOJ,3.0,pdx1,x1
x1_S3c_b1.bcHDOK,3.0,pdx1,x1
x1_S3c_b1.bcDSNL,3.0,repl,x1
x1_S3c_b1.bcEKTC,3.0,pdx1,x1
x1_S3c_b1.bcECSE,3.0,repl,x1
x1_S3c_b1.bcCRJD,3.0,pdx1,x1
x1_S3c_b1.bcABVQ,3.0,pdx1,x1
x1_S3c_b1.bcFQRS,3.0,repl,x1
x1_S3c_b1.bcIFIJ,3.0,pdx1,x1
x1_S3c_b1.bcETVE,3.0,pdx1,x1
x1_S3c_b1.bcHKCG,3.0,pdx1,x1
x1_S3c_b1.bcCUTO,3.0,repl,x1
x1_S3c_b1.bcGDRP,3.0,pdx1,x1
x1_S3c_b1.bcCZTN,3.0,repl,x1
x1_S3c_b1.bcGRNR,3.0,repl,x1
x1_S3c_b1.bcCULQ,3.0,pdx1,x1
x1_S3c_b1.bcENRI,3.0,pdx1,x1
x1_S3c_b1.bcHXWO,3.0,repl,x1
x1_S3c_b1.bcGGNZ,3.0,pdx1,x1
x1_S3c_b1.bcFKHA,3.0,repl,x1
x1_S3c_b1.bcADDB,3.0,pdx1,x1
x1_S3c_b1.bcDYKS,3.0,pdx1,x1
x1_S3c_b1.bcAPWM,3.0,pdx1,x1
x1_S3c_b1.bcEKLO,3.0,pdx1,x1
x1_S3c_b1.bcCTUN,3.0,pdx1,x1
x1_S3c_b1.bcCGDJ,3.0,pdx1,x1
x1_S3c_b1.bcCFDU,3.0,pdx1,x1
x1_S3c_b1.bcHDVL,3.0,repl,x1
x1_S3c_b1.bcDBRD,3.0,pdx1,x1
x1_S3c_b1.bcCVJA,3.0,pdx1,x1
x1_S3c_b1.bcGKRW,3.0,pdx1,x1
x1_S3c_b1.bcASRT,3.0,pdx1,x1
x1_S3c_b1.bcAKYK,3.0,pdx1,x1
x1_S3c_b1.bcHTRZ,3.0,pdx1,x1
x1_S3c_b1.bcAFPG,3.0,pdx1,x1
x1_S3c_b1.bcHZWI,3.0,pdx1,x1
x1_S3c_b1.bcHUQE,3.0,pdx1,x1
x1_S3c_b1.bcEFNV,3.0,repl,x1
x1_S3c_b1.bcBOUH,3.0,pdx1,x1
x1_S3c_b1.bcBMKN,3.0,pdx1,x1
x1_S3c_b1.bcBYRG,3.0,repl,x1
x1_S3c_b1.bcBSWL,3.0,pdx1,x1
x1_S3c_b1.bcBTIC,3.0,pdx1,x1
x1_S3c_b1.bcIHLY,3.0,pdx1,x1
x1_S3c_b1.bcFWNW,3.0,pdx1,x1
x1_S3c_b1.bcGULK,3.0,pdx1,x1
x1_S3c_b1.bcBHZF,3.0,pdx1,x1
x1_S3c_b1.bcHPUZ,3.0,repl,x1
x1_S3c_b1.bcHPPN,3.0,pdx1,x1
x1_S3c_b1.bcCMBR,3.0,pdx1,x1
x1_S3c_b1.bcGMPK,3.0,pdx1,x1
x1_S3c_b1.bcHVSN,3.0,pdx1,x1
x1_S3c_b1.bcDLSU,3.0,pdx1,x1
x1_S3c_b1.bcHBLD,3.0,repl,x1
x1_S3c_b1.bcFFZZ,3.0,pdx1,x1
x1_S3c_b1.bcGWWJ,3.0,pdx1,x1
x1_S3c_b1.bcFMNY,3.0,pdx1,x1
x1_S3c_b1.bcCOUC,3.0,repl,x1
x1_S3c_b1.bcCVOY,3.0,pdx1,x1
x1_S3c_b1.bcCBDZ,3.0,repl,x1
x1_S3c_b1.bcGMPU,3.0,repl,x1
x1_S3c_b1.bcGNAN,3.0,pdx1,x1
x1_S3c_b1.bcDBDX,3.0,pdx1,x1
x1_S3c_b1.bcCXTP,3.0,pdx1,x1
x1_S3c_b1.bcCRMF,3.0,pdx1,x1
x1_S3c_b1.bcEOQZ,3.0,pdx1,x1
x1_S3c_b1.bcHFWT,3.0,pdx1,x1
x1_S3c_b1.bcCOHY,3.0,repl,x1
x1_S3c_b1.bcGVFI,3.0,pdx1,x1
x1_S3c_b1.bcFKZI,3.0,pdx1,x1
x1_S3c_b1.bcFNNP,3.0,pdx1,x1
x1_S3c_b1.bcCJCF,3.0,repl,x1
x1_S3c_b1.bcBCXH,3.0,repl,x1
x1_S3c_b1.bcBZNJ,3.0,repl,x1
x1_S3c_b1.bcHUVQ,3.0,repl,x1
x1_S3c_b1.bcCAGP,3.0,pdx1,x1
x1_S3c_b1.bcBMIL,3.0,repl,x1
x1_S3c_b1.bcBEFK,3.0,repl,x1
x1_S3c_b1.bcAOSL,3.0,pdx1,x1
x1_S3c_b1.bcAGNS,3.0,pdx1,x1
x1_S3c_b1.bcGHVO,3.0,pdx1,x1
x1_S3c_b1.bcBVJX,3.0,pdx1,x1
x1_S3c_b1.bcDSJB,3.0,pdx1,x1
x1_S3c_b1.bcFLUC,3.0,pdx1,x1
x1_S3c_b1.bcCJIC,3.0,pdx1,x1
x1_S3c_b1.bcBGDU,3.0,repl,x1
x1_S3c_b1.bcHMTU,3.0,pdx1,x1
x1_S3c_b1.bcEHLF,3.0,pdx1,x1
x1_S3c_b1.bcHLYO,3.0,pdx1,x1
x1_S3c_b1.bcDVMT,3.0,pdx1,x1
x1_S3c_b1.bcFJXU,3.0,pdx1,x1
x1_S3c_b1.bcEWTN,3.0,pdx1,x1
x1_S3c_b1.bcCKFP,3.0,repl,x1
